id,title,type,state,created,first_update,closed,time_to_update,time_to_close,url
11087,b'Inference session creation freezes',Software,open,2022-04-01T14:41:54Z,2022-04-04 08:40:13+00:00,,2,,https://api.github.com/repos/microsoft/onnxruntime/issues/11087
11090,"b""compile with cuda error:Couldn't find CUDA library root.""",Software,open,2022-04-02T01:15:46Z,2022-04-02 07:13:23+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11090
11091,"b'Runtime error during infer a Constant Node with ""value_floats"" or ""value_ints""'",Software,closed,2022-04-02T03:45:51Z,2022-04-04 09:28:06+00:00,2022-04-05T21:39:23Z,2,3,https://api.github.com/repos/microsoft/onnxruntime/issues/11091
11092,"b'Always getting ""Failed to create CUDAExecutionProvider""'",Software,open,2022-04-02T03:52:54Z,2022-04-02 15:21:14+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11092
11095,b'ONNX model gives different outputs when run in python vs javascript',Software,closed,2022-04-03T01:54:39Z,2022-04-04 05:51:04+00:00,2022-04-04T22:22:45Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11095
11096,b'Observing difference in outputs from decoder with IO bindings.',Software,closed,2022-04-03T15:09:28Z,2022-04-03 15:09:28+00:00,2022-04-05T09:13:44Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11096
11098,b'ONNX Runtime Mobile Training (Android/iOS)',Software,open,2022-04-04T03:01:14Z,2022-04-04 03:21:25+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11098
11099,b'Performance reduction due to copying of output OrtValues to numpy arrays',Software,open,2022-04-04T07:58:51Z,2022-04-05 05:56:20+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11099
11101,"b""onnxruntime.capi.onnxruntime_pybind11_state.OrtVal' object has no attribute '_get_c_value'""",Software,closed,2022-04-04T11:16:40Z,2022-04-04 11:58:15+00:00,2022-04-04T11:58:15Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11101
11104,b'Link to onnxruntime test data is down',Software,closed,2022-04-04T16:58:08Z,2022-04-04 19:40:12+00:00,2022-04-04T19:40:12Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11104
11107,b'Slice behavior wrong with negative step and end = INT_MAX',Software,open,2022-04-04T18:14:04Z,2022-04-04 21:17:38+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11107
11108,b'Integrate with ONNX 1.11.0 release branch',Software,closed,2022-04-04T18:21:55Z,2022-04-04 18:21:55+00:00,2022-04-04T18:22:40Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11108
11117,b'python 3.10 release ETA?',Software,closed,2022-04-05T09:22:10Z,2022-04-05 16:57:47+00:00,2022-04-12T03:18:23Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/11117
11118,b'Memory leak during inference',Software,closed,2022-04-05T10:57:01Z,2022-04-05 16:58:23+00:00,2022-04-06T21:49:36Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11118
11119,b'Conversion of  T5 decoder with past_key_values to float16.',Software,open,2022-04-05T14:00:45Z,2022-04-05 14:00:45+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11119
11122,b'Using DnnlExecutionProvider for inference is much slower  than using CPUExecutionProvider.',Software,open,2022-04-06T07:04:21Z,2022-04-06 19:47:23+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11122
11123,b'Different detection output values for C++ and Python with onnxruntime ',Software,open,2022-04-06T08:16:02Z,2022-05-08 06:34:57+00:00,,31,,https://api.github.com/repos/microsoft/onnxruntime/issues/11123
11124,b'[Documentation Request] Undocumented removed args in mobile performance tuning page',Software,closed,2022-04-06T09:19:42Z,2022-04-06 10:02:28+00:00,2022-04-13T01:11:43Z,0,6,https://api.github.com/repos/microsoft/onnxruntime/issues/11124
11129,b'Failed to build with protobuf 3.20',Software,open,2022-04-06T20:36:44Z,2022-04-14 19:36:21+00:00,,7,,https://api.github.com/repos/microsoft/onnxruntime/issues/11129
11133,b'Documentation for io binding',Documentation,open,2022-04-07T00:06:02Z,2022-04-10 22:29:41+00:00,,3,,https://api.github.com/repos/microsoft/onnxruntime/issues/11133
11135,b'docker container linux  run onnxruntime infer  core dumped',Documentation,open,2022-04-07T02:52:33Z,NA,,-100,,https://api.github.com/repos/microsoft/onnxruntime/issues/11135
11137,b'onnxruntime.capi.onnxruntime_pybind11_state.Fail: [ONNXRuntimeError] : 1 : FAIL : Load model from ./onnx_files/GPT2_opt_with_fusion.onnx failed:Node (Reshape_Fuse_0) Op (Reshape) [ShapeInferenceError] Cannot parse data from external tensors. Please load external data into raw data for tensor: constant_shape_0',Documentation,open,2022-04-07T07:05:19Z,2022-08-04 14:31:29+00:00,,119,,https://api.github.com/repos/microsoft/onnxruntime/issues/11137
11140,b'create inference session failed for onnxrt1.9.0',Documentation,closed,2022-04-07T09:02:43Z,2022-04-08 05:43:36+00:00,2022-04-08T05:43:36Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11140
11141,"b'C# - InferenceSession fails with ""invalid weights type of Int8"" even though Int8 enabled in TensorRT'",Software,closed,2022-04-07T15:49:28Z,2022-04-07 22:03:40+00:00,2022-04-20T03:14:15Z,0,12,https://api.github.com/repos/microsoft/onnxruntime/issues/11141
11142,b'Documentation for c++ libs linux installs',Software,closed,2022-04-07T16:19:18Z,2022-04-07 17:28:25+00:00,2022-04-07T17:28:25Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11142
11151,b'[question] yolov5-onnx-float16 not improve on GPU',Software,open,2022-04-08T03:48:23Z,2022-04-13 02:31:26+00:00,,4,,https://api.github.com/repos/microsoft/onnxruntime/issues/11151
11156,b'How to use Flask with onnxruntime',Software,open,2022-04-08T14:05:32Z,2022-04-25 08:39:35+00:00,,16,,https://api.github.com/repos/microsoft/onnxruntime/issues/11156
11159,b'Instruction level profiling in onnxruntime ',Software,open,2022-04-08T16:08:15Z,2022-04-08 19:35:22+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11159
11165,b'the inference time of c++ onnxruntime and python onnxruntime',Software,closed,2022-04-11T03:36:33Z,2022-04-12 03:18:30+00:00,2022-04-12T03:18:30Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11165
11166,b'bug need to solve',Software,closed,2022-04-11T04:55:31Z,2022-04-11 09:00:20+00:00,2022-04-12T07:03:57Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11166
11169,b'No c++ header files for building custom op',Software,open,2022-04-11T08:01:01Z,2022-04-12 08:29:19+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/11169
11173,b'A normal output of convolution layer multiplies infinity will result in NaN',Software,open,2022-04-11T16:38:19Z,NA,,-100,,https://api.github.com/repos/microsoft/onnxruntime/issues/11173
11178,b'Build from source issue on Windows',Software,open,2022-04-11T20:04:31Z,2022-04-11 22:35:58+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11178
11181,b'onnxruntime-web is 11-17x times slower than native inference',Software,open,2022-04-12T00:22:24Z,2022-04-12 03:01:28+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11181
11182,b'Problems building from source directly on Raspberry Pi 3B+ ARM32 version',Software,closed,2022-04-12T03:13:15Z,2022-04-12 03:46:44+00:00,2022-04-12T03:46:44Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11182
11186,b'Custom Op does not support dynamic input/output number',Software,open,2022-04-12T08:34:09Z,2022-04-12 17:23:01+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11186
11188,b'dlopen failed for libonnxruntime4j_jni.so library',Software,closed,2022-04-12T13:18:43Z,2022-04-12 14:00:19+00:00,2022-04-12T14:00:19Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11188
11189,b'Evaluating oonxruntime .ORT format by Python',Software,closed,2022-04-12T14:14:31Z,2022-04-12 17:33:17+00:00,2022-04-13T12:31:09Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11189
11192,b'Can not build Webassembly version',Software,closed,2022-04-12T20:25:41Z,2022-04-12 21:46:35+00:00,2022-04-15T10:14:52Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11192
11195,b'Performance degradation on GatherElements',Software,open,2022-04-12T23:28:19Z,2022-04-13 05:21:08+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11195
11198,b'Saving GPT2LMHeadModel_ConfigurableOneStepSearch error.',Software,open,2022-04-13T02:26:11Z,2022-04-13 05:22:19+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11198
11200,b'How to compress the sparse matrix in onnx model',Software,open,2022-04-13T03:17:24Z,2022-04-13 18:28:58+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11200
11201,"b'Inference time for qunatized onnx models, TensorRT> CUDA> CPU. Is this expected? '",Software,open,2022-04-13T06:02:57Z,NA,,-100,,https://api.github.com/repos/microsoft/onnxruntime/issues/11201
11202,b'Load the ONNX model  error',Software,closed,2022-04-13T08:19:07Z,2022-04-13 18:32:59+00:00,2022-04-15T08:31:11Z,0,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11202
11204,b'linker error douring build for Xamarin.ios on Apple M1 based host',Software,open,2022-04-13T10:41:06Z,2022-04-13 18:31:01+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11204
11205,"b""auto_set_affinity can't be set to true for parallel executor""",Software,open,2022-04-13T11:18:15Z,2022-04-13 18:00:58+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11205
11210,b'Create script to export BART encoder and decoder for use with custom beam search op',Software,open,2022-04-13T20:42:21Z,2022-04-13 20:42:21+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11210
11212,"b""ImportError: cannot import name 'torch_interop_utils' from 'onnxruntime.training.ortmodule.torch_cpp_extensions'""",Software,open,2022-04-14T12:48:26Z,2022-04-14 17:36:16+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11212
11217,b'[web] ~100 seconds to load model/InferenceSession',Software,open,2022-04-14T20:13:49Z,2022-04-14 20:48:43+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11217
11218,b'[web] Why is `ort.env.wasm.proxy` not `true` by default?',Software,open,2022-04-14T20:32:05Z,2022-04-14 20:49:19+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11218
11222,b'Tensor::SizeInBytes() returns incorrect size for empty strided tensors',Software,open,2022-04-15T02:00:01Z,2022-04-15 02:00:03+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11222
11225,b'Question on quantize tool ',Software,open,2022-04-15T07:54:16Z,2022-04-15 20:21:43+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11225
11227,b'Error build ORT on RTX3090 Win10 VS2022',Software,open,2022-04-15T10:29:30Z,2022-04-15 20:22:06+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11227
11229,b'Session load fails with Detectron2',Software,closed,2022-04-15T15:56:48Z,2022-04-19 16:16:36+00:00,2022-04-21T14:00:40Z,4,5,https://api.github.com/repos/microsoft/onnxruntime/issues/11229
11230,b'Unable to use any OnnxRuntime packages >1.7 with CMake',Software,closed,2022-04-15T19:44:24Z,2022-04-18 18:04:23+00:00,2022-04-18T18:04:23Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11230
11232,b'NonZero shape inference behavior with scalar input mismatches ONNX and PyTorch',Software,open,2022-04-15T21:57:06Z,2022-04-15 21:57:06+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11232
11234,b'Quantied model get impossiable to inference result mode.',Software,closed,2022-04-16T13:14:52Z,2022-04-18 05:02:56+00:00,2022-04-18T14:58:31Z,1,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11234
11235,b'Unhandled exception at 0x00007FFABE6A9538 (cudnn_cnn_infer64_8.dll) in Onnx.exe',Software,open,2022-04-16T17:48:50Z,2022-04-18 23:16:29+00:00,,2,,https://api.github.com/repos/microsoft/onnxruntime/issues/11235
11236,b'Silly error message',Software,open,2022-04-16T19:29:49Z,2022-04-19 20:58:59+00:00,,3,,https://api.github.com/repos/microsoft/onnxruntime/issues/11236
11239,"b'[React Native .ort Model Loading Error] ""Error: Can\'t load a model: No content provider: ...""'",Software,open,2022-04-16T21:01:13Z,2022-04-18 05:05:39+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/11239
11240,"b'I want use gpu on my jetson nx2 platform with c++, how should i do?'",Software,open,2022-04-17T03:48:20Z,2022-04-18 05:07:27+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/11240
11241,"b'One ONNX graph will result in an ""UpdateState bias should be 1D"" Error on GPU but success on CPU'",Software,open,2022-04-17T09:30:42Z,2022-04-21 21:56:14+00:00,,4,,https://api.github.com/repos/microsoft/onnxruntime/issues/11241
11242,b'Concat unable to quantized in onnxruntime?',Software,closed,2022-04-17T14:21:39Z,2022-04-18 05:14:49+00:00,2022-04-21T17:32:57Z,0,4,https://api.github.com/repos/microsoft/onnxruntime/issues/11242
11243,b'Windows PDB files?',Software,closed,2022-04-17T18:49:27Z,2022-04-18 18:08:39+00:00,2022-04-18T18:08:39Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11243
11245,b'Error in converting the model with mixed precision.',Software,closed,2022-04-18T10:48:45Z,2022-04-18 10:48:46+00:00,2022-04-18T18:56:09Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11245
11246,"b""IOBinding doesn't release the Python GIL""",Software,closed,2022-04-18T11:23:39Z,2022-04-18 17:15:41+00:00,2022-04-18T20:07:45Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11246
11253,b'Test data 404',Software,open,2022-04-18T22:03:11Z,2022-04-19 23:04:16+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/11253
11254,b'Input tensor for if node experiences redundant host <-> device memory copies',Software,open,2022-04-18T22:31:24Z,2022-04-21 17:13:56+00:00,,2,,https://api.github.com/repos/microsoft/onnxruntime/issues/11254
11257,"b""Non-zero status code returned while running Slice node. Name:'Slice_24' Status Message: slice.cc:153 FillVectorsFromInput Starts must be a 1-D array""",Software,open,2022-04-19T03:49:59Z,2022-04-20 22:27:26+00:00,,1,,https://api.github.com/repos/microsoft/onnxruntime/issues/11257
11258,b'how to convert the quantized onnx model gnerated by ort into tensorrt?',Software,closed,2022-04-19T06:32:59Z,2022-04-19 21:09:42+00:00,2022-04-19T21:09:42Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11258
11259,b'CRF module',Software,closed,2022-04-19T08:23:56Z,2022-04-19 08:41:40+00:00,2022-04-20T00:58:49Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11259
11260,b'additional gains from QDQ',Software,closed,2022-04-19T12:04:34Z,2022-04-19 20:55:56+00:00,2022-04-19T20:55:56Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11260
11262,b'Empty strided tensors are contiguous',Software,open,2022-04-19T16:50:18Z,2022-04-19 16:50:19+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11262
11268,b'Unsupported If operator in gradient builder for Hugging Face Transformers RoBERTa model',Software,open,2022-04-20T04:29:20Z,2022-05-13 17:17:05+00:00,,23,,https://api.github.com/repos/microsoft/onnxruntime/issues/11268
11270,b'optimize_model : new model types',Software,open,2022-04-20T07:23:05Z,2022-04-20 20:35:54+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11270
11271,b'TensorRT EP could not open shared library from ?',Software,open,2022-04-20T07:24:44Z,2022-04-20 20:28:27+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11271
11272,b'Disabled Test No Longer Build After CUDA EP Refactorization',Software,open,2022-04-20T08:46:18Z,2022-04-20 17:45:44+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11272
11273,"b'"" CMAKE_CUDA_ARCHITECTURES must be valid if set"" when manually building onnx runtime on jetson nano '",Software,closed,2022-04-20T09:06:02Z,2022-04-20 17:16:00+00:00,2022-04-20T17:16:00Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11273
11274,b'The onnx model of IMDN is slower than the original pytorch model and output many warnings ',Software,open,2022-04-20T11:10:32Z,2022-04-21 03:29:40+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11274
11276,b'provider_api.h can easily cause redefinition error',Software,closed,2022-04-20T12:17:06Z,2022-04-20 12:19:55+00:00,2022-04-20T16:44:35Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11276
11277,b'pulled master 1.12 quantization get unexpected result',Software,open,2022-04-20T16:08:16Z,2022-04-20 22:01:37+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11277
11278,"b""LSTM export ONNX:Non-zero status code returned while running ScatterElements node. Name:'ScatterElements_880'""",Software,open,2022-04-20T16:20:13Z,NA,,-100,,https://api.github.com/repos/microsoft/onnxruntime/issues/11278
11279,b'Type Error when training Hugging Face Transformers GPT2 with fp16 enabled',Software,open,2022-04-20T17:30:44Z,2022-04-20 20:39:01+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11279
11284,b'sklearn SVM model converted into ONNX model but gives different output results',Software,open,2022-04-20T21:40:43Z,2022-04-20 22:28:09+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11284
11286,b'Quantize model accuracy drops',Software,open,2022-04-20T22:54:06Z,2022-04-21 20:07:07+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11286
11292,"b""Can't find gpt2_helper  ModuleNotFoundError: No module named 'gpt2_helper'""",Software,open,2022-04-21T05:59:15Z,2022-04-21 20:08:55+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11292
11293,b'Why gpt2-xl (based transformer-xl) onnx slower than the originer pytorch',Software,open,2022-04-21T08:26:07Z,2022-04-21 19:56:07+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11293
11295,b'is the effect of onnx on Bert affected by python version?',Software,open,2022-04-21T12:00:25Z,2022-04-21 19:55:13+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11295
11297,b'C# Api for Training',Software,closed,2022-04-21T15:00:53Z,2022-04-21 19:49:46+00:00,2022-04-26T17:57:39Z,0,5,https://api.github.com/repos/microsoft/onnxruntime/issues/11297
11305,b'Use unregister_custom_op_symbolic in pytorch_export_contrib_ops',Software,open,2022-04-21T23:57:49Z,2022-07-21 17:47:55+00:00,,90,,https://api.github.com/repos/microsoft/onnxruntime/issues/11305
11312,b'Conv2d_transpose requires asymmetric padding which the CUDA EP currently does not support',Software,open,2022-04-22T07:58:14Z,2022-04-25 17:49:48+00:00,,3,,https://api.github.com/repos/microsoft/onnxruntime/issues/11312
11313,b'ValueError: Only float type quantization is supported. Weights onnx::Concat_1052 is INT64. ',Software,open,2022-04-22T08:46:56Z,2022-05-02 18:35:37+00:00,,10,,https://api.github.com/repos/microsoft/onnxruntime/issues/11313
11315,b'Use black and isort Python auto formatting',Software,closed,2022-04-22T15:43:41Z,2022-04-22 15:43:41+00:00,2022-04-29T17:25:57Z,0,7,https://api.github.com/repos/microsoft/onnxruntime/issues/11315
11322,b'Sample code in CUDA EP does not compile',Documentation,closed,2022-04-22T19:42:52Z,2022-04-24 23:46:38+00:00,2022-06-08T00:39:20Z,2,46,https://api.github.com/repos/microsoft/onnxruntime/issues/11322
11323,b'CPUExecutionProvider but GPU visible',Documentation,closed,2022-04-22T20:20:02Z,2022-04-26 11:20:58+00:00,2022-04-26T11:23:01Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/11323
11332,b'pip could not find a version that satisfies the requirement',Software,closed,2022-04-23T10:44:35Z,2022-04-24 06:24:35+00:00,2022-04-24T06:24:35Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11332
11333,b'TVM EP and TensorRT EP do not support dynamic inputs',Software,open,2022-04-23T17:41:20Z,2022-05-03 23:59:02+00:00,,10,,https://api.github.com/repos/microsoft/onnxruntime/issues/11333
11341,b'Tensor type mismatch. T !=N11onnxruntime17PrimitiveDataTypeIfEE error when inferencing with resnet50_v1.onnx in C++',Software,closed,2022-04-25T07:25:40Z,2022-05-04 00:49:16+00:00,2022-05-04T21:22:48Z,8,9,https://api.github.com/repos/microsoft/onnxruntime/issues/11341
11342,b'OrtIoBinding GetBoundOutputValues to CPU from CUDA',Software,closed,2022-04-25T08:30:40Z,2022-05-04 18:25:22+00:00,2022-05-15T03:42:56Z,9,19,https://api.github.com/repos/microsoft/onnxruntime/issues/11342
11343,b'MacOS M1 binary compilation and possibility to fine tune a model in C++',Software,open,2022-04-25T13:35:45Z,2022-05-04 14:05:57+00:00,,9,,https://api.github.com/repos/microsoft/onnxruntime/issues/11343
11347,b'Possible to run inference purely sequentially and not have onnx pin a thread',Software,closed,2022-04-25T20:17:23Z,2022-05-18 15:23:26+00:00,2022-05-18T15:23:26Z,22,22,https://api.github.com/repos/microsoft/onnxruntime/issues/11347
11348,b'CUDAExecutionProvider optimized model adds incompatible node resulting in Failed to find kernel for MemcpyToHost',Software,open,2022-04-25T22:17:55Z,2022-05-02 18:29:18+00:00,,6,,https://api.github.com/repos/microsoft/onnxruntime/issues/11348
11350,b'Integrate LGTM for code quality monitoring',Software,closed,2022-04-25T22:57:07Z,2022-04-25 22:57:44+00:00,2022-04-25T23:59:09Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11350
11351,b'Set up Codecov for test coverage monitoring',Software,open,2022-04-25T23:01:04Z,2022-04-25 23:01:04+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11351
11356,b'Lower performance on Inceptionv3/4 model with TensorRT EP than TensorRT directly',Software,open,2022-04-26T05:32:41Z,2022-04-26 05:36:41+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11356
11357,b'C++ inference with DirectML:How to use DirectML in C++ library?',Software,closed,2022-04-26T05:45:51Z,2022-04-27 04:12:48+00:00,2022-04-27T04:12:49Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11357
11360,"b'For CUDA Provider, ConcatFromSequence Op Used Inappropriate cudaMemcpyAsync Kind'",Software,closed,2022-04-26T07:42:20Z,2022-04-26 19:05:03+00:00,2022-04-27T18:21:16Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11360
11362,b'CUDAExecutionProvider not releasing memory after terminate session',Software,open,2022-04-26T11:10:58Z,2022-05-12 01:25:33+00:00,,15,,https://api.github.com/repos/microsoft/onnxruntime/issues/11362
11363,b'Can ONNX get gradient directly through API like torch.autograd.grad(...)??',Software,closed,2022-04-26T13:04:52Z,2022-04-27 04:11:03+00:00,2022-04-27T04:11:03Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11363
11367,b'Using If node on top of an ONNX model makes it 3-4X slower during inference',Software,closed,2022-04-26T19:22:24Z,2022-04-26 19:22:25+00:00,2022-05-01T08:56:53Z,0,4,https://api.github.com/repos/microsoft/onnxruntime/issues/11367
11373,"b'""Parameter \'b\' set but not used"" error on M1 mac '",Software,closed,2022-04-27T02:14:40Z,2022-04-27 04:08:12+00:00,2022-04-28T17:51:59Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11373
11377,"b'When I build ios framework with ""--use_coreml"", can this framework run on iOS 11.0 ?'",Software,closed,2022-04-27T12:02:44Z,2022-05-01 16:21:03+00:00,2022-05-01T16:21:03Z,4,4,https://api.github.com/repos/microsoft/onnxruntime/issues/11377
11378,b'ONNX Runtime compatibility for Jetson AGX Xavier',Software,open,2022-04-27T13:43:23Z,2022-05-03 18:56:56+00:00,,6,,https://api.github.com/repos/microsoft/onnxruntime/issues/11378
11384,"b'[fp16] model generates NaN results on fp16, while it generates correct results on fp32'",Software,closed,2022-04-28T00:07:53Z,2022-04-28 16:26:17+00:00,2022-04-29T01:17:43Z,0,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11384
11446,"b'crashed in construction of Ort::Env, xcode13, iPhoneX'",Software,open,2022-04-28T09:39:31Z,2022-05-05 15:21:01+00:00,,7,,https://api.github.com/repos/microsoft/onnxruntime/issues/11446
11392,b'Potential use after free',Software,closed,2022-04-28T22:20:35Z,2022-04-28 23:28:00+00:00,2022-04-28T23:28:00Z,0,0,https://api.github.com/repos/microsoft/onnxruntime/issues/11392
11394,"b""iOS: Attempting to JIT compile method ''Microsoft.ML.OnnxRuntime.Tensors.DenseTensor`1<single> MyClass:SomeMethod()'' while running in aot-only mode""",Software,closed,2022-04-29T07:29:14Z,2022-04-29 12:50:39+00:00,2022-05-03T08:11:24Z,0,4,https://api.github.com/repos/microsoft/onnxruntime/issues/11394
11395,b'ONNXRuntime Issue',Software,closed,2022-04-29T08:56:42Z,2022-05-02 18:56:12+00:00,2022-05-02T18:56:12Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/11395
11397,b'About running onnxruntime in singularity container',Software,open,2022-04-29T11:52:20Z,2022-05-02 18:29:49+00:00,,3,,https://api.github.com/repos/microsoft/onnxruntime/issues/11397
11399,b'Benchmark code using torch.onnx.export',Software,open,2022-04-29T19:34:42Z,2022-05-03 23:56:30+00:00,,4,,https://api.github.com/repos/microsoft/onnxruntime/issues/11399
11400,b'[Documentation Request]',Software,closed,2022-04-29T19:52:38Z,2022-05-02 18:31:43+00:00,2022-05-02T18:31:42Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11400
11406,b'Can API CreateTensorWithDataAsOrtValue take const void* as the input parameter type?',Software,closed,2022-04-29T23:56:56Z,2022-05-04 18:01:46+00:00,2022-05-05T20:44:41Z,4,5,https://api.github.com/repos/microsoft/onnxruntime/issues/11406
11407,b'About building a singularity container with reference to DockerFile.cuda',Software,closed,2022-04-30T02:33:39Z,2022-05-03 18:13:56+00:00,2022-05-03T18:13:56Z,3,3,https://api.github.com/repos/microsoft/onnxruntime/issues/11407
11408,b'CSharp Example does not work with new version of imageSharp due to API Change',Software,closed,2022-04-30T06:00:21Z,2022-05-02 18:26:25+00:00,2022-05-10T17:26:37Z,2,10,https://api.github.com/repos/microsoft/onnxruntime/issues/11408
11409,b'About building onnxruntime singularity container with DockerFile',Software,open,2022-04-30T11:52:11Z,2022-04-30 11:52:21+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11409
11410,b'SIGSEGV when convert_version',Software,closed,2022-04-30T16:34:44Z,2022-05-02 18:30:57+00:00,2022-05-02T18:30:57Z,2,2,https://api.github.com/repos/microsoft/onnxruntime/issues/11410
11412,b'Build error in ubuntu 20.04',Software,closed,2022-05-01T12:53:33Z,2022-05-02 14:59:38+00:00,2022-05-02T14:59:37Z,1,1,https://api.github.com/repos/microsoft/onnxruntime/issues/11412
11413,b' Issue loading onnx model to wasm using `onnxruntime-web`',Software,closed,2022-05-01T16:04:16Z,2022-05-02 18:21:10+00:00,2022-05-06T20:09:44Z,1,5,https://api.github.com/repos/microsoft/onnxruntime/issues/11413
11414,b'Update docs for building with oneDNN execution provider GPU support. OpenCL SDK deprecated.',Documentation,open,2022-05-01T20:43:50Z,2022-05-02 18:20:59+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11414
11415,b'Static quantization+per_channel is wrong for MobileNetV3 ',Software,open,2022-05-02T08:06:15Z,2022-05-02 18:20:43+00:00,,0,,https://api.github.com/repos/microsoft/onnxruntime/issues/11415
