id,title,state,created,closed,time_to_close,url
791293725,b'Explain usage of --enable_cuda_profiling',closed,2021-11-30T04:15:25Z,2021-11-30T05:46:43Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9882
793162454,"b'Add link to YouTube Channel, Add link to C# GitHub Template'",closed,2021-12-01T22:22:21Z,2022-01-10T23:38:02Z,40,https://api.github.com/repos/microsoft/onnxruntime/pulls/9900
794057260,b'[Doc] Performance tuning of convolution heavy models with the CUDA EP',closed,2021-12-02T20:44:02Z,2021-12-03T20:29:42Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9916
794980343,b'Lots of minor doc improvements',closed,2021-12-03T23:46:29Z,2021-12-11T01:43:16Z,7,https://api.github.com/repos/microsoft/onnxruntime/pulls/9930
795005957,b'updates to CUDA and TensorRT EP documentation',closed,2021-12-04T01:32:04Z,2021-12-04T05:48:12Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9932
795009940,b'[Doc] Document a new CUDA EP configuration added in the previous release',closed,2021-12-04T01:56:02Z,2021-12-04T02:52:25Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9933
796470067,b'Remove redundant doc lines',closed,2021-12-07T01:56:13Z,2021-12-07T06:47:53Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9946
796659933,b'change OLive description and related links',closed,2021-12-07T08:15:05Z,2021-12-10T02:04:47Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/9951
797338359,b'Move community APIs a level up in visibility',closed,2021-12-07T23:25:04Z,2021-12-13T20:21:25Z,5,https://api.github.com/repos/microsoft/onnxruntime/pulls/9952
797396866,b'Rel 1.10 Objective C Documentation Update',closed,2021-12-08T01:15:30Z,2021-12-11T01:37:56Z,3,https://api.github.com/repos/microsoft/onnxruntime/pulls/9958
798153461,b'Document on the usage of mimalloc allocator',closed,2021-12-08T20:12:59Z,2021-12-08T20:25:04Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9974
798180731,b'C/C++ API docs for release 1.10 ',closed,2021-12-08T20:57:00Z,2021-12-10T01:57:36Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/9976
798297958,b'[Website] update combos for matrix for new pkgs',closed,2021-12-09T00:42:48Z,2021-12-09T23:23:52Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/9977
798362320,b'Update python docs for release 1.10',closed,2021-12-09T01:42:46Z,2022-01-04T02:10:18Z,26,https://api.github.com/repos/microsoft/onnxruntime/pulls/9980
800343999,b'Fixed broken link in iOS mobile tutorial',closed,2021-12-11T01:30:08Z,2021-12-11T01:56:20Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10011
804527043,b'[DOC] add STVM EP docs',closed,2021-12-16T14:52:17Z,2021-12-16T22:59:44Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10059
804924670,b'Add STVM to website installation matrix',closed,2021-12-16T23:59:39Z,2021-12-17T00:35:08Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10064
807101685,b'[website] Update customer quote section',closed,2021-12-21T00:48:58Z,2022-01-03T21:42:43Z,13,https://api.github.com/repos/microsoft/onnxruntime/pulls/10091
807106370,b'Add build output directory to gitignore',closed,2021-12-21T01:02:34Z,2021-12-30T19:27:35Z,9,https://api.github.com/repos/microsoft/onnxruntime/pulls/10092
811756049,b'Updated documentation for reduced op build process.',closed,2021-12-30T03:07:27Z,2022-01-04T17:33:52Z,5,https://api.github.com/repos/microsoft/onnxruntime/pulls/10152
813475276,b'[website] remove c/c++ for vitisAI in matrix',closed,2022-01-03T23:38:08Z,2022-01-04T00:06:22Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10171
814061648,b'[Automated]: Update Python API docs',closed,2022-01-04T17:13:26Z,2022-01-04T17:32:40Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10181
814137703,b'Make links to API docs relevant so that staging works',closed,2022-01-04T19:16:00Z,2022-01-04T20:34:52Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10185
814196074,b'Rename STVM -> TVM ep',closed,2022-01-04T20:56:16Z,2022-01-04T22:21:35Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10186
814203286,b'[website] Fix quote typo',closed,2022-01-04T21:08:48Z,2022-01-04T21:09:45Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10187
814253943,b'Rename STVM to TVM ep',closed,2022-01-04T22:47:07Z,2022-01-05T22:06:35Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10190
814914676,b'[website] Add USDA quote',closed,2022-01-05T17:40:31Z,2022-01-06T18:57:27Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10198
815812852,b'[Doc] Misc CUDA EP doc changes',closed,2022-01-06T20:16:32Z,2022-01-08T01:54:44Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10216
816750982,b'[Automated]: Update C/C++ API docs',closed,2022-01-08T00:18:23Z,2022-01-08T00:25:57Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10222
816778688,b'Small addendum to #10216',closed,2022-01-08T02:24:49Z,2022-01-08T04:24:47Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10225
816990595,b'Add PyTorch-specific landing page to website and update footers',closed,2022-01-09T08:18:09Z,2022-01-31T17:05:11Z,22,https://api.github.com/repos/microsoft/onnxruntime/pulls/10227
825739180,b'[Website] Add new logos/quotes',closed,2022-01-18T17:54:10Z,2022-01-19T18:06:58Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10312
829088495,b'Add social media links to website pages footer',closed,2022-01-22T00:12:09Z,2022-01-24T18:38:59Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/10357
846046540,b'DirectML EP - clarify opset and update version number',closed,2022-02-10T20:39:20Z,2022-03-03T23:40:37Z,21,https://api.github.com/repos/microsoft/onnxruntime/pulls/10519
853305148,b'[DOC] update TVM EP docs',closed,2022-02-15T14:01:42Z,2022-03-15T22:13:20Z,28,https://api.github.com/repos/microsoft/onnxruntime/pulls/10562
861780629,b'Update with-python.md',closed,2022-02-23T20:05:31Z,2022-02-23T21:16:05Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10647
863843833,b'[website] add pip install instruction for power build',closed,2022-02-25T22:13:51Z,2022-02-28T22:32:04Z,3,https://api.github.com/repos/microsoft/onnxruntime/pulls/10680
868449572,b'Clarify Python package install instructions',closed,2022-03-02T00:09:05Z,2022-03-02T04:30:23Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10718
869871870,b'Document dynamic cost model and perf view ',closed,2022-03-02T18:55:18Z,2022-03-03T00:02:17Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10734
878616296,b'Fix link for FasterRCNN C# tutorial ',closed,2022-03-14T04:22:00Z,2022-03-15T23:29:49Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10857
878956089,b'Document the usage of the CUDA Graphs feature',closed,2022-03-14T11:49:18Z,2022-03-24T17:50:56Z,10,https://api.github.com/repos/microsoft/onnxruntime/pulls/10859
879218286,b'Update YouTube URL',closed,2022-03-14T15:41:41Z,2022-03-15T23:24:39Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10860
879642094,b'Fix formatting issues in the perf tuning doc',closed,2022-03-15T00:23:23Z,2022-03-16T19:52:00Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/10867
879688724,b'Update gems so local build works for CheckLinks',closed,2022-03-15T02:16:35Z,2022-03-15T16:41:55Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10868
880801088,b'[Website] Fix broken links',closed,2022-03-15T23:52:55Z,2022-03-16T21:52:10Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10880
880821141,b'[Automated]: Update Python API docs',closed,2022-03-16T00:33:01Z,2022-03-16T01:13:11Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10881
880839480,b'Add documentation for new ORT Mobile helpers',closed,2022-03-16T01:14:52Z,2022-03-16T07:53:30Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10883
881017036,b'Add documentation for ORT Mobile helpers',closed,2022-03-16T07:15:17Z,2022-04-06T00:05:43Z,20,https://api.github.com/repos/microsoft/onnxruntime/pulls/10890
881952344,b'Fix links in the OpenVINO EP docs',closed,2022-03-17T00:21:00Z,2022-03-17T22:20:34Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/10903
886635718,b'Add how to build webassembly static library',closed,2022-03-23T00:32:06Z,2022-04-05T22:04:13Z,13,https://api.github.com/repos/microsoft/onnxruntime/pulls/10979
889059087,b'Corrected layout corruption in HTML documents',closed,2022-03-25T03:24:36Z,2022-03-28T22:44:08Z,3,https://api.github.com/repos/microsoft/onnxruntime/pulls/10997
889950934,b'Update Broken OpenVINO Links',closed,2022-03-25T22:21:05Z,2022-03-28T17:17:44Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11009
890461324,b'Fix formatting of tune performance page',closed,2022-03-26T16:40:42Z,2022-03-28T20:32:50Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11014
892624909,b'[Doc] Provider Option cudnn_conv1d_pad_to_nc1d',closed,2022-03-29T06:33:29Z,2022-04-04T15:20:23Z,6,https://api.github.com/repos/microsoft/onnxruntime/pulls/11040
893450512,b'DirectML EP docs - warn user that GPU 0 is not necessarily performant',closed,2022-03-29T19:31:59Z,2022-03-30T17:32:43Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11044
893985829,b'All v1.11 mobile package operator docs',closed,2022-03-30T05:50:14Z,2022-04-05T00:33:49Z,5,https://api.github.com/repos/microsoft/onnxruntime/pulls/11050
894022258,b'Update compatibility table',closed,2022-03-30T06:37:17Z,2022-04-05T00:32:53Z,5,https://api.github.com/repos/microsoft/onnxruntime/pulls/11051
894758582,b'update TensorRT EP docs for ORT 1.11',closed,2022-03-30T18:19:40Z,2022-03-30T21:07:06Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11055
895273326,b'ORT 1.11 mobile doc updates',closed,2022-03-31T01:58:15Z,2022-03-31T02:13:10Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11061
895285263,b'ORT 1.11 mobile doc updates',closed,2022-03-31T02:16:06Z,2022-04-06T16:50:45Z,6,https://api.github.com/repos/microsoft/onnxruntime/pulls/11062
899624103,b'[Automated]: Update Python API docs',open,2022-04-05T00:42:06Z,,,https://api.github.com/repos/microsoft/onnxruntime/pulls/11113
901724758,b'OpenVINO-EP v4.0 Release documentation update',closed,2022-04-06T16:43:47Z,2022-04-08T16:53:50Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11125
903352474,b'[docs] Update mobile performance tuning docs for 1.11',closed,2022-04-08T02:08:47Z,2022-04-11T20:44:37Z,3,https://api.github.com/repos/microsoft/onnxruntime/pulls/11149
904056064,b'Fix Broken Link',closed,2022-04-08T17:07:44Z,2022-04-08T17:19:35Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11160
904080237,b'redo fix broken link',closed,2022-04-08T17:38:49Z,2022-04-08T17:58:22Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11162
906875863,b'[docs] minor formatting fix',closed,2022-04-12T03:48:50Z,2022-04-12T20:07:07Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11183
908132423,b'Documentation tweaks on Tune performance page',closed,2022-04-12T20:34:48Z,2022-06-06T20:29:09Z,54,https://api.github.com/repos/microsoft/onnxruntime/pulls/11193
908656400,b'Fix Key Number in CUDA EP Sample Code',closed,2022-04-13T08:40:50Z,2022-04-14T02:31:23Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11203
909155573,b'[docs] Add documentation about Android custom build',closed,2022-04-13T16:57:54Z,2022-04-20T02:08:23Z,6,https://api.github.com/repos/microsoft/onnxruntime/pulls/11207
913402703,b'Update docs front page video to ONNX export',closed,2022-04-19T18:12:09Z,2022-04-19T19:30:21Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11264
914546152,b'update quantization documentation',closed,2022-04-20T18:45:35Z,2022-04-20T18:56:32Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11282
914704685,b'Minor improvements to JavaScript Get started',closed,2022-04-20T22:02:43Z,2022-04-22T18:48:34Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/11285
915456038,b'Ov ep docx update 22.2',closed,2022-04-21T14:59:25Z,2022-04-27T16:49:44Z,6,https://api.github.com/repos/microsoft/onnxruntime/pulls/11296
915911967,b'[docs/web] update build instructions for web',closed,2022-04-22T01:05:43Z,2022-04-25T00:59:31Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11307
917373873,b'[docs/performance] fix typo',closed,2022-04-24T07:18:52Z,2022-04-24T15:45:36Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11339
917537999,b'Add AzureML tutorial',closed,2022-04-24T22:06:51Z,2022-06-03T23:43:46Z,40,https://api.github.com/repos/microsoft/onnxruntime/pulls/11340
920060747,b'update docs/performance: fix typo',closed,2022-04-27T02:11:51Z,2022-05-16T18:08:32Z,19,https://api.github.com/repos/microsoft/onnxruntime/pulls/11372
924342735,b'Tune-performance',closed,2022-04-29T19:04:43Z,2022-05-02T17:57:17Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11398
924389367,b'tune-performance',closed,2022-04-29T20:08:50Z,2022-05-02T17:56:27Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11401
924395194,b'Update csharp-api.md',closed,2022-04-29T20:17:31Z,2022-05-12T22:11:47Z,13,https://api.github.com/repos/microsoft/onnxruntime/pulls/11402
925746144,b'[website] Add Unreal Engine logo',closed,2022-05-02T16:47:17Z,2022-05-04T15:46:57Z,1,https://api.github.com/repos/microsoft/onnxruntime/pulls/11416
925812207,b'performance-tune-performance',closed,2022-05-02T18:08:46Z,2022-05-12T20:27:19Z,10,https://api.github.com/repos/microsoft/onnxruntime/pulls/11417
934125350,b'(docs) Update DML EP to say version 1.8.2',closed,2022-05-11T20:36:20Z,2022-06-06T20:28:57Z,25,https://api.github.com/repos/microsoft/onnxruntime/pulls/11493
935243199,b'Tune-performance-improving-search-and-navigation',open,2022-05-12T20:31:22Z,,,https://api.github.com/repos/microsoft/onnxruntime/pulls/11508
935344595,b'Update fasterrcnn_csharp.md',closed,2022-05-12T23:07:38Z,2022-06-06T20:28:33Z,24,https://api.github.com/repos/microsoft/onnxruntime/pulls/11513
935353037,b'Update resnet50_csharp.md',closed,2022-05-12T23:22:43Z,2022-06-06T20:28:12Z,24,https://api.github.com/repos/microsoft/onnxruntime/pulls/11514
936311167,b'Add link to release plan',closed,2022-05-13T20:50:46Z,2022-05-23T18:04:29Z,9,https://api.github.com/repos/microsoft/onnxruntime/pulls/11521
939018986,"b""update summary of supported EP's table""",closed,2022-05-17T16:09:46Z,2022-05-23T17:47:01Z,6,https://api.github.com/repos/microsoft/onnxruntime/pulls/11552
939051897,b'[website] Add Ant Group quote',closed,2022-05-17T16:43:14Z,2022-05-17T23:31:53Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11553
939190957,b'Updating Direct ML Execution Provider - Issue 10324',open,2022-05-17T19:24:54Z,,,https://api.github.com/repos/microsoft/onnxruntime/pulls/11554
944749634,b'Fix grammar and style issues in quantization docs',closed,2022-05-23T17:53:34Z,2022-05-24T17:37:14Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11601
947603334,b'Added Ninja prerequisite',closed,2022-05-25T22:10:19Z,2022-06-06T20:27:42Z,11,https://api.github.com/repos/microsoft/onnxruntime/pulls/11632
948955153,b'Gh pages uep 4.1 2022.1',closed,2022-05-27T05:35:08Z,2022-05-31T15:15:20Z,4,https://api.github.com/repos/microsoft/onnxruntime/pulls/11649
954772879,b'initial docs for SNPE EP',closed,2022-06-01T20:08:48Z,2022-06-03T21:19:57Z,2,https://api.github.com/repos/microsoft/onnxruntime/pulls/11705
955371845,b'update python install instructions for openvino on onnxruntime.ai',closed,2022-06-02T02:31:12Z,2022-06-06T02:43:10Z,4,https://api.github.com/repos/microsoft/onnxruntime/pulls/11711
958576169,"b'Ignore 403 errors, which are coming from MVN central'",closed,2022-06-06T01:56:31Z,2022-06-06T21:46:52Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11741
959500902,b'[TVM EP][DOC] update TVM EP description',closed,2022-06-06T19:26:59Z,2022-06-07T17:42:43Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11748
959721832,b'Add version to gradle install',closed,2022-06-06T23:16:04Z,2022-06-07T17:40:21Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11754
959727315,b'Fix Objective C link',closed,2022-06-06T23:24:09Z,2022-06-07T17:42:20Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11755
960684966,b'[doc] Add link to android testing in `Build for android` doc',open,2022-06-07T17:20:45Z,,,https://api.github.com/repos/microsoft/onnxruntime/pulls/11766
961032180,b'Fix CUDA EP code example',closed,2022-06-08T00:07:48Z,2022-06-08T00:38:53Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11777
962010706,b'Update CUDA dependencies for 1.11',closed,2022-06-08T18:34:14Z,2022-06-08T18:57:08Z,0,https://api.github.com/repos/microsoft/onnxruntime/pulls/11788
